,state,pc_name,candidate,sex,age,category,party,party_symbol,general_votes,postal_votes,total_votes,total_electors,state_clean
6343,Uttar Pradesh,farrukhabad,Uday pal Singh,MALE,42,GENERAL,PSPL,Key,9671,30,9701,1708585,uttar pradesh
6344,Uttar Pradesh,farrukhabad,Luxman,MALE,58,GENERAL,SHS,Bow & Arrow,1887,6,1893,1708585,uttar pradesh
6345,Uttar Pradesh,farrukhabad,Vipin Kumar Mishra,MALE,30,GENERAL,BSCP,FLUTE,1311,1,1312,1708585,uttar pradesh
6346,Uttar Pradesh,farrukhabad,Shri Krishna,MALE,56,GENERAL,MDKMGPH,Bangles,1667,2,1669,1708585,uttar pradesh
6347,Uttar Pradesh,farrukhabad,Rahul Kumar,MALE,29,GENERAL,IND,Helmet,3661,1,3662,1708585,uttar pradesh
6348,Uttar Pradesh,farrukhabad,Sanjay Kumar,MALE,47,GENERAL,IND,Fountain,3963,0,3963,1708585,uttar pradesh
6349,Uttar Pradesh,farrukhabad,NOTA,unknown,46,unkown,NOTA,unkown,7426,11,7437,1708585,uttar pradesh
6350,Uttar Pradesh,etawah,ASHOK KUMAR DOHARE,MALE,45,SC,INC,Hand,16460,110,16570,1757984,uttar pradesh
6351,Uttar Pradesh,etawah,KAMLESH KUMAR,MALE,35,SC,SP,Bicycle,455957,1725,457682,1757984,uttar pradesh
6352,Uttar Pradesh,etawah,Dr RAM SHANKAR KATHERIA,MALE,54,SC,BJP,Lotus,519674,2445,522119,1757984,uttar pradesh
6353,Uttar Pradesh,etawah,AKSHASH KRISHNA,MALE,30,SC,PHSP,Ganna Kisan,4064,9,4073,1757984,uttar pradesh
6354,Uttar Pradesh,etawah,AJAY KUMAR,MALE,35,SC,BJNP,Extension Board,850,5,855,1757984,uttar pradesh
6355,Uttar Pradesh,etawah,ARUN KUMAR,MALE,40,SC,JNSMP,Neck Tie,837,3,840,1757984,uttar pradesh
6356,Uttar Pradesh,etawah,ARTI DEVI,FEMALE,29,SC,MSJP,Stool,1481,12,1493,1757984,uttar pradesh
6357,Uttar Pradesh,etawah,LALTA PRASAD,MALE,54,SC,VPI,Gas Cylinder,1265,1,1266,1757984,uttar pradesh
6358,Uttar Pradesh,etawah,SHAMBHU DAYAL DOHARE,MALE,61,SC,PSPL,Key,8657,18,8675,1757984,uttar pradesh
6359,Uttar Pradesh,etawah,SITA,FEMALE,55,SC,BSCP,FLUTE,1153,1,1154,1757984,uttar pradesh
6360,Uttar Pradesh,etawah,DALVEER SINGH,MALE,26,SC,IND,Sewing Machine,2111,1,2112,1757984,uttar pradesh
6361,Uttar Pradesh,etawah,POOJA,FEMALE,29,SC,IND,Air Conditioner,2504,4,2508,1757984,uttar pradesh
6362,Uttar Pradesh,etawah,SANJAY KUMAR,MALE,46,SC,IND,Cot,2857,1,2858,1757984,uttar pradesh
6363,Uttar Pradesh,etawah,NOTA,unknown,46,unkown,NOTA,unkown,5580,30,5610,1757984,uttar pradesh
6364,Uttar Pradesh,kannauj,DIMPLE YADAV,FEMALE,41,GENERAL,SP,Bicycle,549200,1534,550734,1874824,uttar pradesh
6365,Uttar Pradesh,kannauj,SUBRAT PATHAK,MALE,39,GENERAL,BJP,Lotus,561286,1801,563087,1874824,uttar pradesh
6366,Uttar Pradesh,kannauj,ANAND VIKRAM SINGH,MALE,32,GENERAL,SHS,Bow & Arrow,4905,17,4922,1874824,uttar pradesh
6367,Uttar Pradesh,kannauj,RAMA DEVI,FEMALE,30,GENERAL,BaVaP,CHAIN,972,12,984,1874824,uttar pradesh
6368,Uttar Pradesh,kannauj,SATYA RAM,MALE,54,GENERAL,RTKP,Stethoscope,875,0,875,1874824,uttar pradesh
6369,Uttar Pradesh,kannauj,SUBHASH CHANDRA DOHRE,MALE,56,SC,AIFB,Lion,1337,0,1337,1874824,uttar pradesh
6370,Uttar Pradesh,kannauj,SANJEEV KUMAR,MALE,37,GENERAL,RSPS,Cup & Saucer,1200,3,1203,1874824,uttar pradesh
6371,Uttar Pradesh,kannauj,ANKIT SINGH,MALE,31,GENERAL,IND,Crane,1159,4,1163,1874824,uttar pradesh
6372,Uttar Pradesh,kannauj,PRATYUSH PATHAK,MALE,30,GENERAL,IND,Road Roller,3881,2,3883,1874824,uttar pradesh
6373,Uttar Pradesh,kannauj,SUNIL BHARTI,MALE,45,SC,IND,Funnel,4143,0,4143,1874824,uttar pradesh
6374,Uttar Pradesh,kannauj,NOTA,unknown,46,unkown,NOTA,unkown,8142,23,8165,1874824,uttar pradesh
6375,Uttar Pradesh,kanpur,Ram Kumar,MALE,61,GENERAL,SP,Bicycle,47703,572,48275,1632983,uttar pradesh
6376,Uttar Pradesh,kanpur,Sriprakash Jaiswal,MALE,74,GENERAL,INC,Hand,311409,1594,313003,1632983,uttar pradesh
6377,Uttar Pradesh,kanpur,Satyadev Pachauri,MALE,71,GENERAL,BJP,Lotus,466442,2495,468937,1632983,uttar pradesh
6378,Uttar Pradesh,kanpur,Alok Kumar,MALE,38,GENERAL,SABJANP,Electric Pole,1883,2,1885,1632983,uttar pradesh
6379,Uttar Pradesh,kanpur,Poonam Shukla,FEMALE,32,GENERAL,BSCP,FLUTE,1116,14,1130,1632983,uttar pradesh
6380,Uttar Pradesh,kanpur,Balveer Singh Chandel,MALE,68,GENERAL,SHS,Bow & Arrow,589,2,591,1632983,uttar pradesh
6381,Uttar Pradesh,kanpur,Mukti Yadav,FEMALE,29,GENERAL,BRM,Wool and Needle,314,2,316,1632983,uttar pradesh
6382,Uttar Pradesh,kanpur,Reena Urf Renu,FEMALE,31,GENERAL,SFP,Hat,364,3,367,1632983,uttar pradesh
6383,Uttar Pradesh,kanpur,Chandra Bhan Sankhwar,MALE,56,SC,IND,Basket containing Fruits,592,3,595,1632983,uttar pradesh
6384,Uttar Pradesh,kanpur,Javed Mohammad Khan,MALE,42,GENERAL,IND,Whistle,694,2,696,1632983,uttar pradesh
6385,Uttar Pradesh,kanpur,Triveni Narayan Jaiswal,MALE,47,GENERAL,IND,Ear Rings,486,0,486,1632983,uttar pradesh
6386,Uttar Pradesh,kanpur,Dilshad Ahmad,MALE,38,GENERAL,IND,Ring,580,0,580,1632983,uttar pradesh
6387,Uttar Pradesh,kanpur,Ram Gopal Uttam,MALE,69,GENERAL,IND,CUTTING PLIERS,1077,1,1078,1632983,uttar pradesh
6388,Uttar Pradesh,kanpur,Shivam Kushwaha,MALE,27,GENERAL,IND,Balloon,997,1,998,1632983,uttar pradesh
6389,Uttar Pradesh,kanpur,NOTA,unknown,46,unkown,NOTA,unkown,4007,50,4057,1632983,uttar pradesh
6390,Uttar Pradesh,akbarpur,Devendra Singh 'Bhole',MALE,64,GENERAL,BJP,Lotus,577603,3679,581282,1766121,uttar pradesh
6391,Uttar Pradesh,akbarpur,Nisha Sachan,FEMALE,46,GENERAL,BSP,Elephant,304553,1587,306140,1766121,uttar pradesh
6392,Uttar Pradesh,akbarpur,Rajaram Pal,MALE,58,GENERAL,INC,Hand,107592,749,108341,1766121,uttar pradesh
6393,Uttar Pradesh,akbarpur,Amit Tripathi,MALE,33,GENERAL,ABHP,Ear Rings,1971,5,1976,1766121,uttar pradesh
6394,Uttar Pradesh,akbarpur,Ashok Paswan,MALE,42,SC,SABJANP,Electric Pole,864,2,866,1766121,uttar pradesh
6395,Uttar Pradesh,akbarpur,Mahendra Singh Yadav,MALE,60,GENERAL,PSPL,Key,2005,42,2047,1766121,uttar pradesh
6396,Uttar Pradesh,akbarpur,Ravi Sachan,MALE,48,GENERAL,JD(U),Arrow,1024,4,1028,1766121,uttar pradesh
6397,Uttar Pradesh,akbarpur,Prof. Ramgopal Sankhwar,MALE,61,SC,RAJUP,Walking Stick,770,6,776,1766121,uttar pradesh
6398,Uttar Pradesh,akbarpur,Saurabh Mishra,MALE,26,GENERAL,BSCP,FLUTE,2928,12,2940,1766121,uttar pradesh
6399,Uttar Pradesh,akbarpur,Arun Kumar,MALE,33,SC,IND,Camera,1573,5,1578,1766121,uttar pradesh
6400,Uttar Pradesh,akbarpur,Niraj Kumar Pasi Advocate,MALE,36,SC,IND,Tractor Chalata Kisan,1626,1,1627,1766121,uttar pradesh
6401,Uttar Pradesh,akbarpur,Manoj Gupta,MALE,36,GENERAL,IND,DIAMOND,3269,1,3270,1766121,uttar pradesh
6402,Uttar Pradesh,akbarpur,Vikas Tripathi,MALE,40,GENERAL,IND,Head Phone,2231,3,2234,1766121,uttar pradesh
6403,Uttar Pradesh,akbarpur,Sunil Kumar,MALE,46,GENERAL,IND,Balloon,3214,1,3215,1766121,uttar pradesh
6404,Uttar Pradesh,akbarpur,NOTA,unknown,46,unkown,NOTA,unkown,7919,75,7994,1766121,uttar pradesh
6405,Uttar Pradesh,jalaun,AJAY SINGH (PANKAJ),MALE,46,SC,BSP,Elephant,422476,910,423386,1933358,uttar pradesh
6406,Uttar Pradesh,jalaun,BRIJLAL KHABRI,MALE,56,SC,INC,Hand,89444,162,89606,1933358,uttar pradesh
6407,Uttar Pradesh,jalaun,BHANU PRATAP SINGH VERMA,MALE,60,SC,BJP,Lotus,579723,2040,581763,1933358,uttar pradesh
6408,Uttar Pradesh,jalaun,RAMSINGH,MALE,51,SC,CPI(ML)(L),Flag with Three Stars,8786,6,8792,1933358,uttar pradesh
6409,Uttar Pradesh,jalaun,SHRAVAN KUMAR PAL,MALE,55,SC,RSOSP,Glass Tumbler,13861,33,13894,1933358,uttar pradesh
6410,Uttar Pradesh,jalaun,NOTA,unknown,46,unkown,NOTA,unkown,12493,21,12514,1933358,uttar pradesh
6411,Uttar Pradesh,jhansi,Anurag Sharma,MALE,54,GENERAL,BJP,Lotus,808371,901,809272,2040739,uttar pradesh
6412,Uttar Pradesh,jhansi,Shyam Sundar Singh,MALE,59,GENERAL,SP,Bicycle,443090,499,443589,2040739,uttar pradesh
6413,Uttar Pradesh,jhansi,Shivsharan,MALE,47,GENERAL,INC,Hand,86080,59,86139,2040739,uttar pradesh
6414,Uttar Pradesh,jhansi,Gaurishankar,MALE,48,GENERAL,KSRSP,Ganna Kisan,3302,1,3303,2040739,uttar pradesh
6415,Uttar Pradesh,jhansi,Jagat Vikram Singh,MALE,49,GENERAL,PSPL,Key,2696,1,2697,2040739,uttar pradesh
6416,Uttar Pradesh,jhansi,Dilshad Ahmed Siddique,MALE,39,GENERAL,SWAJANPA,Swing,2263,1,2264,2040739,uttar pradesh
6417,Uttar Pradesh,jhansi,Shruti Agrawal,FEMALE,34,GENERAL,BUNKD,Bottle,1845,4,1849,2040739,uttar pradesh
6418,Uttar Pradesh,jhansi,Kalpana Khard,FEMALE,51,GENERAL,IND,FLUTE,1769,1,1770,2040739,uttar pradesh
6419,Uttar Pradesh,jhansi,Raja Khateek,MALE,29,SC,IND,Air Conditioner,2247,3,2250,2040739,uttar pradesh
6420,Uttar Pradesh,jhansi,Ramgopal,MALE,61,GENERAL,IND,Telephone,3807,0,3807,2040739,uttar pradesh
6421,Uttar Pradesh,jhansi,Sunil Prajapati,MALE,41,GENERAL,IND,Gas Cylinder,5709,2,5711,2040739,uttar pradesh
6422,Uttar Pradesh,jhansi,NOTA,unknown,46,unkown,NOTA,unkown,18228,11,18239,2040739,uttar pradesh
6423,Uttar Pradesh,hamirpur,DILIP KUMAR SINGH,MALE,42,GENERAL,BSP,Elephant,325803,667,326470,1749100,uttar pradesh
6424,Uttar Pradesh,hamirpur,KUNWAR PUSHPENDRA SINGH CHANDEL,MALE,45,GENERAL,BJP,Lotus,574101,1021,575122,1749100,uttar pradesh
6425,Uttar Pradesh,hamirpur,PRITAM SINGH LODHI KISAAN,MALE,64,GENERAL,INC,Hand,114376,158,114534,1749100,uttar pradesh
6426,Uttar Pradesh,hamirpur,ARVIND KUMAR PRAJAPATI,MALE,40,GENERAL,PSPL,Key,4247,4,4251,1749100,uttar pradesh
6427,Uttar Pradesh,hamirpur,ER. KEDARNATH VISHWAKARMA,MALE,64,GENERAL,BMUP,Cot,2848,3,2851,1749100,uttar pradesh
6428,Uttar Pradesh,hamirpur,SHRIRAM SINGH GAUR,MALE,61,GENERAL,BSCP,FLUTE,2834,1,2835,1749100,uttar pradesh
6429,Uttar Pradesh,hamirpur,SURESH CHANDRA RAJPUT,MALE,39,GENERAL,RTKP,Stethoscope,1983,0,1983,1749100,uttar pradesh
6430,Uttar Pradesh,hamirpur,KAMLESH KUMAR,MALE,26,SC,IND,Bat,2441,3,2444,1749100,uttar pradesh
6431,Uttar Pradesh,hamirpur,KAMTA PRASAD PRAJAPATI,MALE,52,GENERAL,IND,Pot,2693,4,2697,1749100,uttar pradesh
6432,Uttar Pradesh,hamirpur,MADHURAJ,MALE,30,GENERAL,IND,Bottle,2304,2,2306,1749100,uttar pradesh
6433,Uttar Pradesh,hamirpur,RAJESH,MALE,53,GENERAL,IND,Apple,4917,0,4917,1749100,uttar pradesh
6434,Uttar Pradesh,hamirpur,RAM GOPAL,MALE,55,GENERAL,IND,Glass Tumbler,4205,1,4206,1749100,uttar pradesh
6435,Uttar Pradesh,hamirpur,SARJOOLAL,MALE,69,SC,IND,Harmonium,5206,0,5206,1749100,uttar pradesh
6436,Uttar Pradesh,hamirpur,SANJAY KUMAR SAHU,MALE,43,GENERAL,IND,Saw,24787,14,24801,1749100,uttar pradesh
6437,Uttar Pradesh,hamirpur,NOTA,unknown,46,unkown,NOTA,unkown,15141,14,15155,1749100,uttar pradesh
6438,Uttar Pradesh,banda,BALKUMAR PATEL,MALE,59,GENERAL,INC,Hand,75350,88,75438,1702024,uttar pradesh
6439,Uttar Pradesh,banda,MAHENDRA,MALE,56,SC,CPI,Ears of Corn And Sickle,10347,2,10349,1702024,uttar pradesh
6440,Uttar Pradesh,banda,SHYAMA CHARAN GUPTA,MALE,74,GENERAL,SP,Bicycle,418647,341,418988,1702024,uttar pradesh
6441,Uttar Pradesh,banda,R.K. SINGH PATEL,MALE,59,GENERAL,BJP,Lotus,477100,826,477926,1702024,uttar pradesh
6442,Uttar Pradesh,banda,CHHOTELAL,MALE,37,GENERAL,PSPL,Key,12746,1,12747,1702024,uttar pradesh
6443,Uttar Pradesh,banda,MIRA DEVI,FEMALE,26,SC,SWAJANPA,Swing,6539,6,6545,1702024,uttar pradesh
6444,Uttar Pradesh,banda,SHIRAZ RAHAT KHAN,MALE,44,GENERAL,ASP,Helicopter,7869,4,7873,1702024,uttar pradesh
6445,Uttar Pradesh,banda,RAMPRATAP,MALE,45,GENERAL,IND,Air Conditioner,5430,3,5433,1702024,uttar pradesh
6446,Uttar Pradesh,banda,NOTA,unknown,46,unkown,NOTA,unkown,19248,2,19250,1702024,uttar pradesh
6447,Uttar Pradesh,fatehpur,NIRANJAN JYOTI,FEMALE,52,GENERAL,BJP,Lotus,563715,2325,566040,1839312,uttar pradesh
6448,Uttar Pradesh,fatehpur,RAKESH SACHAN,MALE,63,GENERAL,INC,Hand,65738,339,66077,1839312,uttar pradesh
6449,Uttar Pradesh,fatehpur,SUKHDEV PRASAD VERMA,MALE,62,GENERAL,BSP,Elephant,366167,1668,367835,1839312,uttar pradesh
6450,Uttar Pradesh,fatehpur,ASHOK KUMAR MISHRA,MALE,58,GENERAL,JHBHP,Pen Stand,5266,12,5278,1839312,uttar pradesh
6451,Uttar Pradesh,fatehpur,MAHESH CHANDRA SAHU,MALE,42,GENERAL,PSPL,Key,2706,12,2718,1839312,uttar pradesh
6452,Uttar Pradesh,fatehpur,RAJKUMAR LODHI,MALE,40,GENERAL,VIPty,Air Conditioner,2454,3,2457,1839312,uttar pradesh
6453,Uttar Pradesh,fatehpur,RAMKUMAR,MALE,68,SC,PPID,Carrom Board,2779,1,2780,1839312,uttar pradesh
6454,Uttar Pradesh,fatehpur,KAMTA PRASAD,MALE,36,GENERAL,IND,DIAMOND,3794,2,3796,1839312,uttar pradesh
6455,Uttar Pradesh,fatehpur,JUBER AHMAD,MALE,44,GENERAL,IND,Ludo,4903,3,4906,1839312,uttar pradesh
6456,Uttar Pradesh,fatehpur,BENI PRASAD,MALE,61,SC,IND,Apple,7072,4,7076,1839312,uttar pradesh
6457,Uttar Pradesh,fatehpur,NOTA,unknown,46,unkown,NOTA,unkown,14640,52,14692,1839312,uttar pradesh
6458,Uttar Pradesh,kaushambi,INDRAJEET SAROJ,MALE,57,SC,SP,Bicycle,343274,1013,344287,1787120,uttar pradesh
6459,Uttar Pradesh,kaushambi,GIRISH PASI,MALE,52,SC,INC,Hand,16384,58,16442,1787120,uttar pradesh
6460,Uttar Pradesh,kaushambi,VINOD KUMAR SONKAR,MALE,49,SC,BJP,Lotus,381517,1492,383009,1787120,uttar pradesh
6461,Uttar Pradesh,kaushambi,BACHACHA LAL,MALE,41,SC,BSCP,FLUTE,6206,5,6211,1787120,uttar pradesh
6462,Uttar Pradesh,kaushambi,MISHRI LAL,MALE,30,SC,SWAJANPA,Swing,3178,5,3183,1787120,uttar pradesh
6463,Uttar Pradesh,kaushambi,RAJDEV,MALE,63,SC,PSPL,Key,4986,0,4986,1787120,uttar pradesh
6464,Uttar Pradesh,kaushambi,SHAILENDRA KUMAR PASI,MALE,61,SC,JDL,Football Player,156269,137,156406,1787120,uttar pradesh
6465,Uttar Pradesh,kaushambi,CHHEDDU,MALE,47,SC,IND,Pan,3562,4,3566,1787120,uttar pradesh
6466,Uttar Pradesh,kaushambi,PRADEEP KUMAR,MALE,30,SC,IND,Air Conditioner,2376,1,2377,1787120,uttar pradesh
6467,Uttar Pradesh,kaushambi,RAM SUMER,MALE,58,SC,IND,Ginger,4219,5,4224,1787120,uttar pradesh
6468,Uttar Pradesh,kaushambi,SHAILENDRA KUMAR,MALE,44,SC,IND,Football,26954,13,26967,1787120,uttar pradesh
6469,Uttar Pradesh,kaushambi,SHAILENDRA KUMAR,MALE,40,SC,IND,Batsman,8009,2,8011,1787120,uttar pradesh
6470,Uttar Pradesh,kaushambi,NOTA,unknown,46,unkown,NOTA,unkown,14751,18,14769,1787120,uttar pradesh
6471,Uttar Pradesh,phulpur,Keshari Devi Patel,FEMALE,62,GENERAL,BJP,Lotus,542398,2303,544701,2010477,uttar pradesh
6472,Uttar Pradesh,phulpur,Pandhari Yadav,MALE,58,GENERAL,SP,Bicycle,371318,1415,372733,2010477,uttar pradesh
6473,Uttar Pradesh,phulpur,Pankaj Patel,MALE,38,GENERAL,INC,Hand,32617,144,32761,2010477,uttar pradesh
6474,Uttar Pradesh,phulpur,Atul Kumar Dwivedi,MALE,35,GENERAL,LOGAP,Matchbox,1398,8,1406,2010477,uttar pradesh
6475,Uttar Pradesh,phulpur,Kamala Prasad,MALE,53,SC,AYP,Bread,916,5,921,2010477,uttar pradesh
6476,Uttar Pradesh,phulpur,Dakkhini Prasad Kushwaha,MALE,68,GENERAL,RGD,Batsman,974,1,975,2010477,uttar pradesh
6477,Uttar Pradesh,phulpur,Priya Singh Paul Alias Priyadarshini Gandhi,FEMALE,50,GENERAL,PSPL,Key,1602,5,1607,2010477,uttar pradesh
6478,Uttar Pradesh,phulpur,Ramnath Priydarshi Suman,MALE,81,SC,rajpt,Basket containing Fruits,2058,0,2058,2010477,uttar pradesh
6479,Uttar Pradesh,phulpur,Dr. Ramlakhan Chaurasiya,MALE,56,GENERAL,MADP,Auto- Rickshaw,1965,1,1966,2010477,uttar pradesh
6480,Uttar Pradesh,phulpur,Srichandra Kesarwani (Advocate),MALE,38,GENERAL,BALP,Plate Containing Food,1261,1,1262,2010477,uttar pradesh
6481,Uttar Pradesh,phulpur,Sunil Kumar Maurya,MALE,57,GENERAL,PGSP,Helmet,2185,4,2189,2010477,uttar pradesh
6482,Uttar Pradesh,phulpur,Sanjeev Kumar Mishra,MALE,41,GENERAL,YVP,Tractor Chalata Kisan,2858,0,2858,2010477,uttar pradesh
6483,Uttar Pradesh,phulpur,Rishabh Pandey,MALE,29,GENERAL,IND,Cup & Saucer,1945,0,1945,2010477,uttar pradesh
6484,Uttar Pradesh,phulpur,Dr. Neeraj,MALE,51,GENERAL,IND,Gas Cylinder,2969,3,2972,2010477,uttar pradesh
6485,Uttar Pradesh,phulpur,NOTA,unknown,46,unkown,NOTA,unkown,7862,20,7882,2010477,uttar pradesh
6486,Uttar Pradesh,allahabad,Girdhar Gopal Tripathi,MALE,77,GENERAL,CPI,Ears of Corn And Sickle,10397,6,10403,1716160,uttar pradesh
6487,Uttar Pradesh,allahabad,Yogesh Shukla,MALE,49,GENERAL,INC,Hand,31852,101,31953,1716160,uttar pradesh
6488,Uttar Pradesh,allahabad,Rajendra Singh Patel,MALE,63,GENERAL,SP,Bicycle,309328,851,310179,1716160,uttar pradesh
6489,Uttar Pradesh,allahabad,Rita Bahuguna Joshi,FEMALE,69,GENERAL,BJP,Lotus,493204,1250,494454,1716160,uttar pradesh
6490,Uttar Pradesh,allahabad,Ajeet Kumar Patel,MALE,31,GENERAL,PGSP,Helmet,6261,6,6267,1716160,uttar pradesh
6491,Uttar Pradesh,allahabad,Abhimanyu Singh Patel,MALE,43,GENERAL,PSPL,Key,2214,3,2217,1716160,uttar pradesh
6492,Uttar Pradesh,allahabad,Om Guru Charandas,MALE,44,GENERAL,ssrd,Grapes,2278,0,2278,1716160,uttar pradesh
6493,Uttar Pradesh,allahabad,Gayatri Prasad,MALE,40,GENERAL,BSCP,FLUTE,1516,1,1517,1716160,uttar pradesh
6494,Uttar Pradesh,allahabad,Bhawani Singh,THIRD,46,SC,AAAP,Broom,1840,5,1845,1716160,uttar pradesh
6495,Uttar Pradesh,allahabad,Ram Pal Gupta,MALE,47,GENERAL,PSJP,Auto- Rickshaw,3367,1,3368,1716160,uttar pradesh
6496,Uttar Pradesh,allahabad,Shiv Dutt Shukla,MALE,49,GENERAL,ANNADATA,Tractor Chalata Kisan,5146,1,5147,1716160,uttar pradesh
6497,Uttar Pradesh,allahabad,Shiv Prasad,MALE,63,GENERAL,LOGAP,Matchbox,4117,1,4118,1716160,uttar pradesh
6498,Uttar Pradesh,allahabad,Ajay Sharma,MALE,50,GENERAL,IND,Air Conditioner,4731,0,4731,1716160,uttar pradesh
6499,Uttar Pradesh,allahabad,Rabindra Kumar Shrivastav,MALE,48,GENERAL,IND,Television,2954,0,2954,1716160,uttar pradesh
6500,Uttar Pradesh,allahabad,NOTA,unknown,46,unkown,NOTA,unkown,7610,15,7625,1716160,uttar pradesh
6501,Uttar Pradesh,barabanki,Upendra Singh Rawat,MALE,51,SC,BJP,Lotus,535594,323,535917,1816830,uttar pradesh
6502,Uttar Pradesh,barabanki,Tanuj Punia,MALE,34,SC,INC,Hand,159575,36,159611,1816830,uttar pradesh
6503,Uttar Pradesh,barabanki,Ram Sagar Rawat,MALE,68,SC,SP,Bicycle,425624,153,425777,1816830,uttar pradesh
6504,Uttar Pradesh,barabanki,Asha Devi,FEMALE,33,SC,LD,Tractor Chalata Kisan,5761,1,5762,1816830,uttar pradesh
6505,Uttar Pradesh,barabanki,Om kar,MALE,33,SC,BMUP,Cot,1369,2,1371,1816830,uttar pradesh
6506,Uttar Pradesh,barabanki,Kalpana Rawat,FEMALE,32,SC,BHAPRAP,Ludo,1048,1,1049,1816830,uttar pradesh
6507,Uttar Pradesh,barabanki,Tarawati,FEMALE,50,SC,ASaP,Auto- Rickshaw,1920,1,1921,1816830,uttar pradesh
6508,Uttar Pradesh,barabanki,Fool Dulari,FEMALE,39,SC,SDSP,Ganna Kisan,1622,2,1624,1816830,uttar pradesh
6509,Uttar Pradesh,barabanki,Vinod Kumar,MALE,35,SC,AJPI,Helicopter,1622,0,1622,1816830,uttar pradesh
6510,Uttar Pradesh,barabanki,Santosh Kumari,FEMALE,40,SC,bmd,Wheel Barrow,1549,0,1549,1816830,uttar pradesh
6511,Uttar Pradesh,barabanki,Kishan Lal,MALE,42,SC,IND,Truck,2288,1,2289,1816830,uttar pradesh
6512,Uttar Pradesh,barabanki,Molhey Ram Rawat,MALE,77,SC,IND,Helmet,4380,1,4381,1816830,uttar pradesh
6513,Uttar Pradesh,barabanki,Manju Devi,FEMALE,32,SC,IND,Crane,3683,0,3683,1816830,uttar pradesh
6514,Uttar Pradesh,barabanki,NOTA,unknown,46,unkown,NOTA,unkown,8783,2,8785,1816830,uttar pradesh
6515,Uttar Pradesh,faizabad,ANAND SEN,MALE,55,GENERAL,SP,Bicycle,463187,357,463544,1821785,uttar pradesh
6516,Uttar Pradesh,faizabad,NIRMAL KHATRI,MALE,68,GENERAL,INC,Hand,53322,64,53386,1821785,uttar pradesh
6517,Uttar Pradesh,faizabad,LALLU SINGH,MALE,64,GENERAL,BJP,Lotus,528113,908,529021,1821785,uttar pradesh
6518,Uttar Pradesh,faizabad,ASHA DEVI,FEMALE,25,GENERAL,LD,Air Conditioner,6669,5,6674,1821785,uttar pradesh
6519,Uttar Pradesh,faizabad,KANCHAN YADAV,FEMALE,34,GENERAL,MADP,Auto- Rickshaw,2762,6,2768,1821785,uttar pradesh
6520,Uttar Pradesh,faizabad,MAHESH TIWARI,MALE,46,GENERAL,SHS,Bow and Arrow,1243,2,1245,1821785,uttar pradesh
6521,Uttar Pradesh,faizabad,VIJAY SHANKAR PANDEY,MALE,62,GENERAL,LOGAP,Matchbox,2055,1,2056,1821785,uttar pradesh
6522,Uttar Pradesh,faizabad,SHER AFGAN,MALE,44,GENERAL,BHAPRAP,Ludo,1336,1,1337,1821785,uttar pradesh
6523,Uttar Pradesh,faizabad,KAMLESH TIWARI,MALE,43,GENERAL,IND,Tractor Chalata Kisan,2739,0,2739,1821785,uttar pradesh
6524,Uttar Pradesh,faizabad,MANOJ KUMAR MISHRA,MALE,28,GENERAL,IND,Helicopter,1821,1,1822,1821785,uttar pradesh
6525,Uttar Pradesh,faizabad,RAJBAHADUR URF RAJAN PANDEY,MALE,45,GENERAL,IND,Glass Tumbler,7345,2,7347,1821785,uttar pradesh
6526,Uttar Pradesh,faizabad,LAL MANI TRIPATHI (BHAI SAHAB),MALE,55,GENERAL,IND,Key,3301,1,3302,1821785,uttar pradesh
6527,Uttar Pradesh,faizabad,SHARAD KUMAR,MALE,34,SC,IND,Almirah,2492,0,2492,1821785,uttar pradesh
6528,Uttar Pradesh,faizabad,NOTA,unknown,46,unkown,NOTA,unkown,9381,7,9388,1821785,uttar pradesh
6529,Uttar Pradesh,ambedkar nagar,Mukut Bihari,MALE,71,GENERAL,BJP,Lotus,467287,951,468238,1785657,uttar pradesh
6530,Uttar Pradesh,ambedkar nagar,Ritesh Pandey,MALE,38,GENERAL,BSP,Elephant,563445,673,564118,1785657,uttar pradesh
6531,Uttar Pradesh,ambedkar nagar,Ayodhya,MALE,38,GENERAL,BHAPRAP,Ludo,5449,23,5472,1785657,uttar pradesh
6532,Uttar Pradesh,ambedkar nagar,Ashutosh,MALE,47,GENERAL,MADP,Auto- Rickshaw,4162,1,4163,1785657,uttar pradesh
6533,Uttar Pradesh,ambedkar nagar,Parshuram Patel,MALE,60,GENERAL,HND,Water Tank,2440,3,2443,1785657,uttar pradesh
6534,Uttar Pradesh,ambedkar nagar,Premnath Nishad,MALE,36,GENERAL,PSPL,Key,2385,5,2390,1785657,uttar pradesh
6535,Uttar Pradesh,ambedkar nagar,Mastram Kori,MALE,49,SC,SWAJANPA,Swing,1959,0,1959,1785657,uttar pradesh
6536,Uttar Pradesh,ambedkar nagar,Rakesh,MALE,36,GENERAL,SBSP,Walking Stick,15164,3,15167,1785657,uttar pradesh
6537,Uttar Pradesh,ambedkar nagar,Ram Singar,MALE,55,SC,VPI,Gas Cylinder,2224,0,2224,1785657,uttar pradesh
6538,Uttar Pradesh,ambedkar nagar,Sushila Dinkar,FEMALE,56,SC,BMUP,Cot,6054,11,6065,1785657,uttar pradesh
6539,Uttar Pradesh,ambedkar nagar,Taigar Ramnihor Patel 'Ratnashah',MALE,70,GENERAL,IND,Cup & Saucer,6567,2,6569,1785657,uttar pradesh
